DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/18/2014 18:21,102,103,100,1,0
1/18/2014 18:21,102,103,101,1,0
1/18/2014 18:21,102,103,102,1,0
1/18/2014 18:21,102,103,103,0,0
1/18/2014 18:21,102,103,104,1,0
1/18/2014 18:21,102,103,105,1,0
1/18/2014 18:21,102,103,106,1,0
1/18/2014 18:21,102,104,100,1,0
1/18/2014 18:21,102,104,101,1,0
1/18/2014 18:21,102,104,102,0,0
1/18/2014 18:21,102,104,103,1,0
1/18/2014 18:21,102,104,104,0,0
1/18/2014 18:21,102,104,105,0,0
1/18/2014 18:21,102,104,106,0,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/19/2014 18:21,100,100,100,0,0
1/19/2014 18:21,100,100,101,0,0
1/19/2014 18:21,100,100,102,0,0
1/19/2014 18:21,100,100,103,0,0
1/19/2014 18:21,100,100,104,1,0
1/19/2014 18:21,100,100,105,1,0
1/19/2014 18:21,100,100,106,1,0
1/19/2014 18:21,100,101,100,0,0
1/19/2014 18:21,100,101,101,0,0
1/19/2014 18:21,100,101,102,1,0
1/19/2014 18:21,100,101,103,0,0
1/19/2014 18:21,100,101,104,0,0
1/19/2014 18:21,100,101,105,1,0
1/19/2014 18:21,100,101,106,1,0
1/19/2014 18:21,101,102,100,1,0
1/19/2014 18:21,101,102,101,0,0
1/19/2014 18:21,101,102,102,1,0
1/19/2014 18:21,101,102,103,0,0
1/19/2014 18:21,101,102,104,1,0
1/19/2014 18:21,101,102,105,1,0
1/19/2014 18:21,101,102,106,0,0
1/19/2014 18:21,102,103,100,1,0
1/19/2014 18:21,102,103,101,0,0
1/19/2014 18:21,102,103,102,1,0
1/19/2014 18:21,102,103,103,0,0
1/19/2014 18:21,102,103,104,1,0
1/19/2014 18:21,102,103,105,0,0
1/19/2014 18:21,102,103,106,1,0
1/19/2014 18:21,102,104,100,0,0
1/19/2014 18:21,102,104,101,0,0
1/19/2014 18:21,102,104,102,1,0
1/19/2014 18:21,102,104,103,0,0
1/19/2014 18:21,102,104,104,0,0
1/19/2014 18:21,102,104,105,1,0
1/19/2014 18:21,102,104,106,1,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/20/2014 18:21,100,100,100,0,0
1/20/2014 18:21,100,100,101,1,0
1/20/2014 18:21,100,100,102,0,0
1/20/2014 18:21,100,100,103,1,0
1/20/2014 18:21,100,100,104,0,0
1/20/2014 18:21,100,100,105,0,0
1/20/2014 18:21,100,100,106,1,0
1/20/2014 18:21,100,101,100,1,0
1/20/2014 18:21,100,101,101,0,0
1/20/2014 18:21,100,101,102,0,0
1/20/2014 18:21,100,101,103,0,0
1/20/2014 18:21,100,101,104,1,0
1/20/2014 18:21,100,101,105,0,0
1/20/2014 18:21,100,101,106,1,0
1/20/2014 18:21,101,102,100,0,0
1/20/2014 18:21,101,102,101,0,0
1/20/2014 18:21,101,102,102,0,0
1/20/2014 18:21,101,102,103,1,0
1/20/2014 18:21,101,102,104,1,0
1/20/2014 18:21,101,102,105,0,0
1/20/2014 18:21,101,102,106,0,0
1/20/2014 18:21,102,103,100,1,0
1/20/2014 18:21,102,103,101,1,0
1/20/2014 18:21,102,103,102,0,0
1/20/2014 18:21,102,103,103,0,0
1/20/2014 18:21,102,103,104,1,0
1/20/2014 18:21,102,103,105,0,0
1/20/2014 18:21,102,103,106,0,0
1/20/2014 18:21,102,104,100,1,0
1/20/2014 18:21,102,104,101,0,0
1/20/2014 18:21,102,104,102,0,0
1/20/2014 18:21,102,104,103,0,0
1/20/2014 18:21,102,104,104,1,0
1/20/2014 18:21,102,104,105,0,0
1/20/2014 18:21,102,104,106,1,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/21/2014 18:21,100,100,100,0,0
1/21/2014 18:21,100,100,101,1,0
1/21/2014 18:21,100,100,102,0,0
1/21/2014 18:21,100,100,103,0,0
1/21/2014 18:21,100,100,104,0,0
1/21/2014 18:21,100,100,105,1,0
1/21/2014 18:21,100,100,106,1,0
1/21/2014 18:21,100,101,100,0,0
1/21/2014 18:21,100,101,101,0,0
1/21/2014 18:21,100,101,102,0,0
1/21/2014 18:21,100,101,103,1,0
1/21/2014 18:21,100,101,104,0,0
1/21/2014 18:21,100,101,105,0,0
1/21/2014 18:21,100,101,106,0,0
1/21/2014 18:21,101,102,100,0,0
1/21/2014 18:21,101,102,101,0,0
1/21/2014 18:21,101,102,102,1,0
1/21/2014 18:21,101,102,103,1,0
1/21/2014 18:21,101,102,104,0,0
1/21/2014 18:21,101,102,105,1,0
1/21/2014 18:21,101,102,106,0,0
1/21/2014 18:21,102,103,100,0,0
1/21/2014 18:21,102,103,101,0,0
1/21/2014 18:21,102,103,102,1,0
1/21/2014 18:21,102,103,103,0,0
1/21/2014 18:21,102,103,104,0,0
1/21/2014 18:21,102,103,105,0,0
1/21/2014 18:21,102,103,106,0,0
1/21/2014 18:21,102,104,100,0,0
1/21/2014 18:21,102,104,101,1,0
1/21/2014 18:21,102,104,102,0,0
1/21/2014 18:21,102,104,103,0,0
1/21/2014 18:21,102,104,104,0,0
1/21/2014 18:21,102,104,105,0,0
1/21/2014 18:21,102,104,106,0,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/22/2014 18:21,100,100,100,0,0
1/22/2014 18:21,100,100,101,0,0
1/22/2014 18:21,100,100,102,0,0
1/22/2014 18:21,100,100,103,0,0
1/22/2014 18:21,100,100,104,0,0
1/22/2014 18:21,100,100,105,1,0
1/22/2014 18:21,100,100,106,0,0
1/22/2014 18:21,100,101,100,0,0
1/22/2014 18:21,100,101,101,0,0
1/22/2014 18:21,100,101,102,1,0
1/22/2014 18:21,100,101,103,0,0
1/22/2014 18:21,100,101,104,0,0
1/22/2014 18:21,100,101,105,0,0
1/22/2014 18:21,100,101,106,1,0
1/22/2014 18:21,101,102,100,0,0
1/22/2014 18:21,101,102,101,0,0
1/22/2014 18:21,101,102,102,1,0
1/22/2014 18:21,101,102,103,0,0
1/22/2014 18:21,101,102,104,1,0
1/22/2014 18:21,101,102,105,0,0
1/22/2014 18:21,101,102,106,0,0
1/22/2014 18:21,102,103,100,1,0
1/22/2014 18:21,102,103,101,0,0
1/22/2014 18:21,102,103,102,0,0
1/22/2014 18:21,102,103,103,0,0
1/22/2014 18:21,102,103,104,1,0
1/22/2014 18:21,102,103,105,0,0
1/22/2014 18:21,102,103,106,0,0
1/22/2014 18:21,102,104,100,0,0
1/22/2014 18:21,102,104,101,0,0
1/22/2014 18:21,102,104,102,0,0
1/22/2014 18:21,102,104,103,0,0
1/22/2014 18:21,102,104,104,0,0
1/22/2014 18:21,102,104,105,1,0
1/22/2014 18:21,102,104,106,1,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/23/2014 18:21,100,100,100,0,0
1/23/2014 18:21,100,100,101,1,0
1/23/2014 18:21,100,100,102,0,0
1/23/2014 18:21,100,100,103,0,0
1/23/2014 18:21,100,100,104,0,0
1/23/2014 18:21,100,100,105,0,0
1/23/2014 18:21,100,100,106,0,0
1/23/2014 18:21,100,101,100,0,0
1/23/2014 18:21,100,101,101,0,0
1/23/2014 18:21,100,101,102,0,0
1/23/2014 18:21,100,101,103,0,0
1/23/2014 18:21,100,101,104,1,0
1/23/2014 18:21,100,101,105,0,0
1/23/2014 18:21,100,101,106,0,0
1/23/2014 18:21,101,102,100,0,0
1/23/2014 18:21,101,102,101,0,0
1/23/2014 18:21,101,102,102,0,0
1/23/2014 18:21,101,102,103,1,0
1/23/2014 18:21,101,102,104,0,0
1/23/2014 18:21,101,102,105,0,0
1/23/2014 18:21,101,102,106,0,0
1/23/2014 18:21,102,103,100,0,0
1/23/2014 18:21,102,103,101,0,0
1/23/2014 18:21,102,103,102,0,0
1/23/2014 18:21,102,103,103,0,0
1/23/2014 18:21,102,103,104,1,0
1/23/2014 18:21,102,103,105,0,0
1/23/2014 18:21,102,103,106,0,0
1/23/2014 18:21,102,104,100,1,0
1/23/2014 18:21,102,104,101,0,0
1/23/2014 18:21,102,104,102,0,0
1/23/2014 18:21,102,104,103,0,0
1/23/2014 18:21,102,104,104,0,0
1/23/2014 18:21,102,104,105,1,0
1/23/2014 18:21,102,104,106,0,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/24/2014 18:21,100,100,100,0,0
1/24/2014 18:21,100,100,101,0,0
1/24/2014 18:21,100,100,102,0,0
1/24/2014 18:21,100,100,103,0,0
1/24/2014 18:21,100,100,104,0,0
1/24/2014 18:21,100,100,105,0,0
1/24/2014 18:21,100,100,106,0,0
1/24/2014 18:21,100,101,100,0,0
1/24/2014 18:21,100,101,101,0,0
1/24/2014 18:21,100,101,102,0,0
1/24/2014 18:21,100,101,103,0,0
1/24/2014 18:21,100,101,104,1,0
1/24/2014 18:21,100,101,105,0,0
1/24/2014 18:21,100,101,106,0,0
1/24/2014 18:21,101,102,100,0,0
1/24/2014 18:21,101,102,101,0,0
1/24/2014 18:21,101,102,102,1,0
1/24/2014 18:21,101,102,103,0,0
1/24/2014 18:21,101,102,104,0,0
1/24/2014 18:21,101,102,105,0,0
1/24/2014 18:21,101,102,106,0,0
1/24/2014 18:21,102,103,100,0,0
1/24/2014 18:21,102,103,101,0,0
1/24/2014 18:21,102,103,102,0,0
1/24/2014 18:21,102,103,103,0,0
1/24/2014 18:21,102,103,104,0,0
1/24/2014 18:21,102,103,105,0,0
1/24/2014 18:21,102,103,106,0,0
1/24/2014 18:21,102,104,100,0,0
1/24/2014 18:21,102,104,101,0,0
1/24/2014 18:21,102,104,102,0,0
1/24/2014 18:21,102,104,103,0,0
1/24/2014 18:21,102,104,104,0,0
1/24/2014 18:21,102,104,105,0,0
1/24/2014 18:21,102,104,106,0,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/25/2014 18:21,100,100,100,1,0
1/25/2014 18:21,100,100,101,1,0
1/25/2014 18:21,100,100,102,1,0
1/25/2014 18:21,100,100,103,1,0
1/25/2014 18:21,100,100,104,0,0
1/25/2014 18:21,100,100,105,1,0
1/25/2014 18:21,100,100,106,1,0
1/25/2014 18:21,100,101,100,0,0
1/25/2014 18:21,100,101,101,0,0
1/25/2014 18:21,100,101,102,1,0
1/25/2014 18:21,100,101,103,0,0
1/25/2014 18:21,100,101,104,0,0
1/25/2014 18:21,100,101,105,0,0
1/25/2014 18:21,100,101,106,0,0
1/25/2014 18:21,101,102,100,1,0
1/25/2014 18:21,101,102,101,1,0
1/25/2014 18:21,101,102,102,1,0
1/25/2014 18:21,101,102,103,1,0
1/25/2014 18:21,101,102,104,0,0
1/25/2014 18:21,101,102,105,1,0
1/25/2014 18:21,101,102,106,1,0
1/25/2014 18:21,102,103,100,1,0
1/25/2014 18:21,102,103,101,1,0
1/25/2014 18:21,102,103,102,1,0
1/25/2014 18:21,102,103,103,1,0
1/25/2014 18:21,102,103,104,0,0
1/25/2014 18:21,102,103,105,1,0
1/25/2014 18:21,102,103,106,1,0
1/25/2014 18:21,102,104,100,0,0
1/25/2014 18:21,102,104,101,0,0
1/25/2014 18:21,102,104,102,1,0
1/25/2014 18:21,102,104,103,0,0
1/25/2014 18:21,102,104,104,0,0
1/25/2014 18:21,102,104,105,0,0
1/25/2014 18:21,102,104,106,0,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/26/2014 18:21,100,100,100,0,0
1/26/2014 18:21,100,100,101,0,0
1/26/2014 18:21,100,100,102,0,0
1/26/2014 18:21,100,100,103,1,0
1/26/2014 18:21,100,100,104,1,0
1/26/2014 18:21,100,100,105,1,0
1/26/2014 18:21,100,100,106,1,0
1/26/2014 18:21,100,101,100,0,0
1/26/2014 18:21,100,101,101,1,0
1/26/2014 18:21,100,101,102,0,0
1/26/2014 18:21,100,101,103,1,0
1/26/2014 18:21,100,101,104,0,0
1/26/2014 18:21,100,101,105,0,0
1/26/2014 18:21,100,101,106,1,0
1/26/2014 18:21,101,102,100,0,0
1/26/2014 18:21,101,102,101,1,0
1/26/2014 18:21,101,102,102,0,0
1/26/2014 18:21,101,102,103,0,0
1/26/2014 18:21,101,102,104,1,0
1/26/2014 18:21,101,102,105,1,0
1/26/2014 18:21,101,102,106,1,0
1/26/2014 18:21,102,103,100,0,0
1/26/2014 18:21,102,103,101,1,0
1/26/2014 18:21,102,103,102,0,0
1/26/2014 18:21,102,103,103,1,0
1/26/2014 18:21,102,103,104,1,0
1/26/2014 18:21,102,103,105,1,0
1/26/2014 18:21,102,103,106,0,0
1/26/2014 18:21,102,104,100,0,0
1/26/2014 18:21,102,104,101,1,0
1/26/2014 18:21,102,104,102,0,0
1/26/2014 18:21,102,104,103,1,0
1/26/2014 18:21,102,104,104,0,0
1/26/2014 18:21,102,104,105,0,0
1/26/2014 18:21,102,104,106,1,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/27/2014 18:21,100,100,100,1,0
1/27/2014 18:21,100,100,101,0,0
1/27/2014 18:21,100,100,102,1,0
1/27/2014 18:21,100,100,103,1,0
1/27/2014 18:21,100,100,104,0,0
1/27/2014 18:21,100,100,105,1,0
1/27/2014 18:21,100,100,106,0,0
1/27/2014 18:21,100,101,100,0,0
1/27/2014 18:21,100,101,101,0,0
1/27/2014 18:21,100,101,102,0,0
1/27/2014 18:21,100,101,103,1,0
1/27/2014 18:21,100,101,104,1,0
1/27/2014 18:21,100,101,105,1,0
1/27/2014 18:21,100,101,106,0,0
1/27/2014 18:21,101,102,100,1,0
1/27/2014 18:21,101,102,101,0,0
1/27/2014 18:21,101,102,102,1,0
1/27/2014 18:21,101,102,103,0,0
1/27/2014 18:21,101,102,104,1,0
1/27/2014 18:21,101,102,105,0,0
1/27/2014 18:21,101,102,106,0,0
1/27/2014 18:21,102,103,100,1,0
1/27/2014 18:21,102,103,101,0,0
1/27/2014 18:21,102,103,102,1,0
1/27/2014 18:21,102,103,103,0,0
1/27/2014 18:21,102,103,104,1,0
1/27/2014 18:21,102,103,105,1,0
1/27/2014 18:21,102,103,106,0,0
1/27/2014 18:21,102,104,100,0,0
1/27/2014 18:21,102,104,101,0,0
1/27/2014 18:21,102,104,102,0,0
1/27/2014 18:21,102,104,103,1,0
1/27/2014 18:21,102,104,104,1,0
1/27/2014 18:21,102,104,105,1,0
1/27/2014 18:21,102,104,106,0,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/28/2014 18:21,100,100,100,1,0
1/28/2014 18:21,100,100,101,0,0
1/28/2014 18:21,100,100,102,0,0
1/28/2014 18:21,100,100,103,0,0
1/28/2014 18:21,100,100,104,0,0
1/28/2014 18:21,100,100,105,1,0
1/28/2014 18:21,100,100,106,1,0
1/28/2014 18:21,100,101,100,0,0
1/28/2014 18:21,100,101,101,0,0
1/28/2014 18:21,100,101,102,1,0
1/28/2014 18:21,100,101,103,0,0
1/28/2014 18:21,100,101,104,0,0
1/28/2014 18:21,100,101,105,1,0
1/28/2014 18:21,100,101,106,0,0
1/28/2014 18:21,101,102,100,0,0
1/28/2014 18:21,101,102,101,1,0
1/28/2014 18:21,101,102,102,1,0
1/28/2014 18:21,101,102,103,0,0
1/28/2014 18:21,101,102,104,0,0
1/28/2014 18:21,101,102,105,0,0
1/28/2014 18:21,101,102,106,1,0
1/28/2014 18:21,102,103,100,1,0
1/28/2014 18:21,102,103,101,1,0
1/28/2014 18:21,102,103,102,1,0
1/28/2014 18:21,102,103,103,0,0
1/28/2014 18:21,102,103,104,0,0
1/28/2014 18:21,102,103,105,0,0
1/28/2014 18:21,102,103,106,0,0
1/28/2014 18:21,102,104,100,1,0
1/28/2014 18:21,102,104,101,0,0
1/28/2014 18:21,102,104,102,0,0
1/28/2014 18:21,102,104,103,0,0
1/28/2014 18:21,102,104,104,0,0
1/28/2014 18:21,102,104,105,1,0
1/28/2014 18:21,102,104,106,0,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/29/2014 18:21,100,100,100,1,0
1/29/2014 18:21,100,100,101,0,0
1/29/2014 18:21,100,100,102,0,0
1/29/2014 18:21,100,100,103,1,0
1/29/2014 18:21,100,100,104,0,0
1/29/2014 18:21,100,100,105,0,0
1/29/2014 18:21,100,100,106,0,0
1/29/2014 18:21,100,101,100,0,0
1/29/2014 18:21,100,101,101,1,0
1/29/2014 18:21,100,101,102,0,0
1/29/2014 18:21,100,101,103,0,0
1/29/2014 18:21,100,101,104,0,0
1/29/2014 18:21,100,101,105,0,0
1/29/2014 18:21,100,101,106,0,0
1/29/2014 18:21,101,102,100,0,0
1/29/2014 18:21,101,102,101,0,0
1/29/2014 18:21,101,102,102,0,0
1/29/2014 18:21,101,102,103,0,0
1/29/2014 18:21,101,102,104,1,0
1/29/2014 18:21,101,102,105,0,0
1/29/2014 18:21,101,102,106,1,0
1/29/2014 18:21,102,103,100,0,0
1/29/2014 18:21,102,103,101,1,0
1/29/2014 18:21,102,103,102,0,0
1/29/2014 18:21,102,103,103,0,0
1/29/2014 18:21,102,103,104,1,0
1/29/2014 18:21,102,103,105,0,0
1/29/2014 18:21,102,103,106,0,0
1/29/2014 18:21,102,104,100,1,0
1/29/2014 18:21,102,104,101,0,0
1/29/2014 18:21,102,104,102,0,0
1/29/2014 18:21,102,104,103,0,0
1/29/2014 18:21,102,104,104,0,0
1/29/2014 18:21,102,104,105,0,0
1/29/2014 18:21,102,104,106,1,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/30/2014 18:21,100,100,100,0,0
1/30/2014 18:21,100,100,101,0,0
1/30/2014 18:21,100,100,102,0,0
1/30/2014 18:21,100,100,103,0,0
1/30/2014 18:21,100,100,104,0,0
1/30/2014 18:21,100,100,105,1,0
1/30/2014 18:21,100,100,106,0,0
1/30/2014 18:21,100,101,100,0,0
1/30/2014 18:21,100,101,101,0,0
1/30/2014 18:21,100,101,102,0,0
1/30/2014 18:21,100,101,103,0,0
1/30/2014 18:21,100,101,104,1,0
1/30/2014 18:21,100,101,105,0,0
1/30/2014 18:21,100,101,106,0,0
1/30/2014 18:21,101,102,100,0,0
1/30/2014 18:21,101,102,101,0,0
1/30/2014 18:21,101,102,102,1,0
1/30/2014 18:21,101,102,103,0,0
1/30/2014 18:21,101,102,104,1,0
1/30/2014 18:21,101,102,105,0,0
1/30/2014 18:21,101,102,106,0,0
1/30/2014 18:21,102,103,100,0,0
1/30/2014 18:21,102,103,101,0,0
1/30/2014 18:21,102,103,102,1,0
1/30/2014 18:21,102,103,103,0,0
1/30/2014 18:21,102,103,104,0,0
1/30/2014 18:21,102,103,105,0,0
1/30/2014 18:21,102,103,106,0,0
1/30/2014 18:21,102,104,100,0,0
1/30/2014 18:21,102,104,101,0,0
1/30/2014 18:21,102,104,102,0,0
1/30/2014 18:21,102,104,103,1,0
1/30/2014 18:21,102,104,104,0,0
1/30/2014 18:21,102,104,105,0,0
1/30/2014 18:21,102,104,106,1,0
DUTYDATE,GS_POST_ID,GS_SHIFT_ID,GS_GAURD_ID,AV_INDEX,PR_INDEX
1/31/2014 18:21,100,100,100,0,0
1/31/2014 18:21,100,100,101,0,0
1/31/2014 18:21,100,100,102,0,0
1/31/2014 18:21,100,100,103,0,0
1/31/2014 18:21,100,100,104,0,0
1/31/2014 18:21,100,100,105,0,0
1/31/2014 18:21,100,100,106,0,0
1/31/2014 18:21,100,101,100,0,0
1/31/2014 18:21,100,101,101,0,0
1/31/2014 18:21,100,101,102,0,0
1/31/2014 18:21,100,101,103,0,0
1/31/2014 18:21,100,101,104,1,0
1/31/2014 18:21,100,101,105,1,0
1/31/2014 18:21,100,101,106,0,0
1/31/2014 18:21,101,102,100,0,0
1/31/2014 18:21,101,102,101,0,0
1/31/2014 18:21,101,102,102,1,0
1/31/2014 18:21,101,102,103,0,0
1/31/2014 18:21,101,102,104,0,0
1/31/2014 18:21,101,102,105,0,0
1/31/2014 18:21,101,102,106,0,0
1/31/2014 18:21,102,103,100,0,0
1/31/2014 18:21,102,103,101,1,0
1/31/2014 18:21,102,103,102,0,0
1/31/2014 18:21,102,103,103,0,0
1/31/2014 18:21,102,103,104,0,0
1/31/2014 18:21,102,103,105,0,0
1/31/2014 18:21,102,103,106,0,0
1/31/2014 18:21,102,104,100,0,0
1/31/2014 18:21,102,104,101,0,0
1/31/2014 18:21,102,104,102,0,0
1/31/2014 18:21,102,104,103,0,0
1/31/2014 18:21,102,104,104,0,0
1/31/2014 18:21,102,104,105,0,0
1/31/2014 18:21,102,104,106,0,0
